vType_accel;vType_color;vType_decel;vType_hphm;vType_hpzl;vType_id;vType_lcCooperative;vType_lcKeepRight;vType_lcSpeedGain;vType_lcStrategic;vType_length;vType_maxSpeed;vType_minGap;vType_sigma;vType_tau;vType_width;vehicle_depart;vehicle_id;vehicle_type;route_edges
;;;;;;;;;;;;;;;;29101.0;2485;vtype2485;63385 69749702 69749701 60278
3;1,0,0;4;0c72aab787d0d3a131f10284d9521dd9;02;vtype2487;1;1;1;1;4.3;5.574764019021362;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29105.0;2487;vtype2487;63397 64135
3;1,0,0;4;6ec88c387f6e8c231035c75b2f7d312b;02;vtype2489;1;1;1;1;4.3;9.372050524869712;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29107.0;2489;vtype2489;63397 64135
3;1,0,0;4;d801de5643c7da238e8bffac9320f192;02;vtype2490;1;1;1;1;4.3;6.688835974102297;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29107.0;2490;vtype2490;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;c6b26083f06df932906286ed5270388d;02;vtype2492;1;1;1;1;4.3;8.64515127186272;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29113.0;2492;vtype2492;63397 64135
3;1,0,0;4;3ac8cf872c154540b5be843da56876b6;02;vtype2493;1;1;1;1;4.3;7.8573536935575214;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29114.509000000002;2493;vtype2493;89156519 64129 63402
3;1,0,0;4;9e1786a39507d84bf3f2c5482fd18582;02;vtype2494;1;1;1;1;4.3;6.292462150141157;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29118.0;2494;vtype2494;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;53f185dadebf931678f0e29dd55ad300;02;vtype2498;1;1;1;1;4.3;8.586751489423945;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29133.968;2498;vtype2498;19775675 19775669 13467406 63207
3;1,0,0;4;ca6dc034cb4ad4761afd23bae5b9777d;02;vtype2499;1;1;1;1;4.3;9.06930303611253;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29134.0;2499;vtype2499;60267 69749704 63393
3;1,0,0;4;edef2c52124434f22e4849f1acd76fad;02;vtype2500;1;1;1;1;4.3;7.968152003321375;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29135.0;2500;vtype2500;60267 69749704 63393
3;1,0,0;4;9196027d5eb7d1f8da01b2137cea5d73;02;vtype2501;1;1;1;1;4.3;6.9641996927667265;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29136.0;2501;vtype2501;60267 69749704 63393
3;1,0,0;4;e638d6ea8c818d0c11e778ef44b50cab;02;vtype2502;1;1;1;1;4.3;10.284007742465606;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29136.0;2502;vtype2502;13467402 19775667 63301
3;1,0,0;4;b75f86f756c827055b2ff85f43f6dae7;02;vtype2508;1;1;1;1;4.3;6.589880620537237;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29151.0;2508;vtype2508;60267 69749704 63393
3;1,0,0;4;0f2ed4ac17615d3a0ee117f8c887aacc;02;vtype2509;1;1;1;1;4.3;10.973850843072176;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29152.0;2509;vtype2509;60267 69749704 63393
3;1,0,0;4;76277a6519e119d8659fb2468e65e068;02;vtype2511;1;1;1;1;4.3;5.7849352314529074;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29157.0;2511;vtype2511;60267 69749704 63393
3;1,0,0;4;bf08b6ec2b86291b3b18ae0e9e729961;02;vtype2512;1;1;1;1;4.3;11.449392575773357;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29162.0;2512;vtype2512;60267 69749704 63393
3;1,0,0;4;19cc3d5a44ed461703d2b9bc4368ed56;02;vtype2513;1;1;1;1;4.3;10.259083811863778;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29162.809;2513;vtype2513;89156371 89156372
3;1,0,0;4;37cd3612ebb5fbf9f40d35efa5cfa627;02;vtype2517;1;1;1;1;4.3;6.6164299978814665;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29170.0;2517;vtype2517;63397 64135
3;1,0,0;4;ff0e041adafc570a63866acfee6fbd85;02;vtype2518;1;1;1;1;4.3;11.17543665217201;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29171.0;2518;vtype2518;13467402 19775667 63301
3;1,0,0;4;48b33ea07a28ba1895d3143ef93510ae;02;vtype2519;1;1;1;1;4.3;10.872984132583554;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29172.0;2519;vtype2519;13467402 19775667 63301
3;1,0,0;4;523ea2412b0cda42db7d6bd7fad94d4f;02;vtype2521;1;1;1;1;4.3;10.06359640577553;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29174.0;2521;vtype2521;13467402 19775667 63301
3;1,0,0;4;aa6e94bb4c1d70ea391c6f7d9c57d667;02;vtype2522;1;1;1;1;4.3;5.614785404828656;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29175.0;2522;vtype2522;13467402 19775667 63301
3;1,0,0;4;f56cbdd6718e256fcd060b7618c7ab41;02;vtype2523;1;1;1;1;4.3;5.283356240257827;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29176.0;2523;vtype2523;13467402 19775667 63301
3;1,0,0;4;b7b8904101a60dc7440f0f9a3ad7614c;02;vtype2524;1;1;1;1;4.3;10.43400644101784;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29182.0;2524;vtype2524;63397 64135
3;1,0,0;4;fbeb4735158d42c5a8d1c9ae0746fe2b;02;vtype2526;1;1;1;1;4.3;11.639781914293845;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29186.0;2526;vtype2526;-70349122
3;1,0,0;4;ab2947b184c4c1829219b146a2f90d42;02;vtype2528;1;1;1;1;4.3;7.765163771542629;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29188.0;2528;vtype2528;13467402 19775667 63301
3;1,0,0;4;0420d82bfbf967537c977a6b3f57afa4;02;vtype2530;1;1;1;1;4.3;7.712168044717852;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29189.0;2530;vtype2530;60267 69749704 63393
3;1,0,0;4;73c1a0fe4e1564c3d18734cca0ce66ea;02;vtype2531;1;1;1;1;4.3;6.91198646990449;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29189.0;2531;vtype2531;89156370 89156369
3;1,0,0;4;0443ba6bb84297ad83f76e71362a6a46;02;vtype2532;1;1;1;1;4.3;11.016763724340693;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29195.0;2532;vtype2532;60267 69749704 63393
3;1,0,0;4;0169c43e4456c25264298f00b0d39beb;02;vtype2537;1;1;1;1;4.3;12.001733323032578;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29208.539;2537;vtype2537;89156519 64129 63402
3;1,0,0;4;30fda31879af648d669754341d411579;02;vtype2538;1;1;1;1;4.3;8.399488363363238;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29210.283000000003;2538;vtype2538;89156519 64129 63402
3;1,0,0;4;802fb0e1d86d2095db5f960d7cfc8502;02;vtype2540;1;1;1;1;4.3;7.06652542475636;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29217.000000000004;2540;vtype2540;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;9ce010459f1d9e1965ef2bbe259b95bb;02;vtype2543;1;1;1;1;4.3;12.887303900088053;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29220.000000000004;2543;vtype2543;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;67758187a0a4cb9c3192442997b9692d;02;vtype2544;1;1;1;1;4.3;7.772371274384309;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29222.000000000004;2544;vtype2544;70349122
3;1,0,0;4;d0cf3006f974f3bea872e9a86d860cf6;02;vtype2547;1;1;1;1;4.3;8.098166982256318;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29231.000000000004;2547;vtype2547;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;b847ff8b6839edd828dbb7967df144b6;02;vtype2548;1;1;1;1;4.3;10.914117401217192;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29234.000000000004;2548;vtype2548;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;ae6a68f351b1981cc2b4c798b98af2d1;02;vtype2549;1;1;1;1;4.3;5.559405777533496;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29236.155000000002;2549;vtype2549;89156519 64129 63402
3;1,0,0;4;b67bd9577b6caf827835b625b4cd44ab;02;vtype2550;1;1;1;1;4.3;8.973215884915712;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29240.000000000004;2550;vtype2550;60267 69749704 63393
3;1,0,0;4;f617fb50646bf997ad25c031b0fa2615;02;vtype2555;1;1;1;1;4.3;6.771959886340781;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29251.000000000004;2555;vtype2555;63397 64135
3;1,0,0;4;5af84dc2f304e3d17f26dabe9a25aab0;02;vtype2556;1;1;1;1;4.3;10.472742509362789;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29253.000000000004;2556;vtype2556;13467402 19775667 63301
3;1,0,0;4;68fc1d5253415b126a5fe85d45cd700d;02;vtype2557;1;1;1;1;4.3;8.619867403849707;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29254.000000000004;2557;vtype2557;63397 64135
3;1,0,0;4;cfb655af36525b3ed05e784be56eaf1e;02;vtype2558;1;1;1;1;4.3;12.218682670183776;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29256.000000000004;2558;vtype2558;60267 69749704 63393
3;1,0,0;4;d777824e74a166e3c6bc39dd9b874905;02;vtype2560;1;1;1;1;4.3;9.418206215948029;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29258.000000000004;2560;vtype2560;63397 64135
3;1,0,0;4;79716f780142b7d7fca7c5e397df2ae3;02;vtype2561;1;1;1;1;4.3;9.0449731934237;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29262.000000000004;2561;vtype2561;89156370 89156369
3;1,0,0;4;11d08d4fc11dfa5bbda9124c476ab22b;02;vtype2562;1;1;1;1;4.3;10.361948532600104;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29264.000000000004;2562;vtype2562;13467166 13085807
3;1,0,0;4;41c331140cd6498aecffc9e8fd1859b3;02;vtype2563;1;1;1;1;4.3;9.056489597225472;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29265.000000000004;2563;vtype2563;13467402 19775667 63301
3;1,0,0;4;bb8ee6a5f84528d8fae657d0ae79bc2f;02;vtype2564;1;1;1;1;4.3;8.80946060666175;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29265.000000000004;2564;vtype2564;60267 69749704 63393
3;1,0,0;4;45c65910b88a760acff2527672da9b19;02;vtype2565;1;1;1;1;4.3;10.117761407100636;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29267.000000000004;2565;vtype2565;64065 62890 62895 62902 62904 62909 63658
3;1,0,0;4;db08812724ba0d68da645e85a36558ce;02;vtype2566;1;1;1;1;4.3;10.946795713777373;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29267.000000000004;2566;vtype2566;60267 69749704 63393
3;1,0,0;4;98509aa57de89f2d266b9b7b586991f0;02;vtype2567;1;1;1;1;4.3;10.630438035386835;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29277.000000000004;2567;vtype2567;60267 69749704 63393
3;1,0,0;4;c93c363ee89a980f622faa24a2eb58fa;02;vtype2568;1;1;1;1;4.3;6.777677384510117;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29279.000000000004;2568;vtype2568;-70349122
3;1,0,0;4;d1400e64654705cd54df17692365c0a1;02;vtype2569;1;1;1;1;4.3;5.697505821789967;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29279.728000000003;2569;vtype2569;19775675 19775669 13467406 63207
3;1,0,0;4;3d3967ce745577cca3374222cafe867b;02;vtype2570;1;1;1;1;4.3;9.371906642554615;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29284.000000000004;2570;vtype2570;-70349122
3;1,0,0;4;e696c151d9eefb35f75b6291316e4450;02;vtype2571;1;1;1;1;4.3;6.493729804019937;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29284.000000000004;2571;vtype2571;60267 69749704 63393
3;1,0,0;4;7cfae6933f0196d0d752659e62f20294;02;vtype2573;1;1;1;1;4.3;7.288250175653493;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29286.000000000004;2573;vtype2573;70349122
3;1,0,0;4;5572c85b067439307552864d463e97d1;02;vtype2574;1;1;1;1;4.3;7.664408768850816;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29297.000000000004;2574;vtype2574;63397 64135
3;1,0,0;4;8002d7766e351b8ebe7ba1d9d64a29de;02;vtype2577;1;1;1;1;4.3;9.826767809798472;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29300.000000000004;2577;vtype2577;13467166 13085807
3;1,0,0;4;a6811bc50ba9575abdc761f3eabb8e24;02;vtype2578;1;1;1;1;4.3;9.36583107829406;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29300.000000000004;2578;vtype2578;13467402 19775667 63301
3;1,0,0;4;bbcc4229c55f35e5b8432721b101d774;02;vtype2579;1;1;1;1;4.3;13.488603040278164;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29300.000000000004;2579;vtype2579;63397 64135
3;1,0,0;4;5068ce13d4969ea7b3d907b8d8cc87f0;02;vtype2580;1;1;1;1;4.3;8.156405194301538;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29303.000000000004;2580;vtype2580;13467402 19775667 63301
3;1,0,0;4;23279066a24539c22bb60048146794cc;02;vtype2581;1;1;1;1;4.3;9.43543292044169;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29304.000000000004;2581;vtype2581;95608492 95608504 95608508 95608507
3;1,0,0;4;62b8ca201a2063000319c43a61a91167;02;vtype2584;1;1;1;1;4.3;9.158060991160424;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29311.000000000004;2584;vtype2584;89156371 89156372
3;1,0,0;4;956cbef1b92de737862170c6af2fbd12;02;vtype2587;1;1;1;1;4.3;10.252903671280004;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29316.63;2587;vtype2587;89156371 89156372
3;1,0,0;4;da745c9df0b51f91980803851fb4652d;02;vtype2591;1;1;1;1;4.3;9.6171071969989;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29330.000000000004;2591;vtype2591;95608510 95608511 95608502 95608494
3;1,0,0;4;13ff6fb6e171da585310952ace64bb32;02;vtype2593;1;1;1;1;4.3;11.318504246630933;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29334.000000000004;2593;vtype2593;89156370 89156369
3;1,0,0;4;6760532e7f49ff7cc8a02c6fa9297d0b;02;vtype2597;1;1;1;1;4.3;8.834094299727422;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29348.000000000004;2597;vtype2597;70349122
3;1,0,0;4;32a3f64db80a51cdb78e15c3ac2e89b9;02;vtype2598;1;1;1;1;4.3;9.149357919417167;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29350.000000000004;2598;vtype2598;60267 69749704 63393
3;1,0,0;4;3c613f76ef0db4462c6c67c7cfa65b3e;02;vtype2600;1;1;1;1;4.3;7.27640573501368;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29351.000000000004;2600;vtype2600;70349122
3;1,0,0;4;9a4996e9a10585e1b593ec63796a686d;02;vtype2601;1;1;1;1;4.3;11.346966322730502;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29351.000000000004;2601;vtype2601;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;a25259c3b28e956a8e1dd1650c567f52;02;vtype2603;1;1;1;1;4.3;6.99455358638007;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29353.000000000004;2603;vtype2603;70349122
3;1,0,0;4;3869fa2a020550726d3bfc0aee8ffcf0;02;vtype2605;1;1;1;1;4.3;10.112346727591598;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29354.000000000004;2605;vtype2605;64065 62890 62895 62902 62904 62909 63658
3;1,0,0;4;cd0284f5495005d243e29f57bf9c0916;02;vtype2606;1;1;1;1;4.3;8.349600401274863;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29355.000000000004;2606;vtype2606;63397 64135
3;1,0,0;4;2ee88e2046502a2f7a5ddb8525738636;02;vtype2607;1;1;1;1;4.3;8.320553259912092;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29356.000000000004;2607;vtype2607;60267 69749704 63393
3;1,0,0;4;8d56c804302264290c2d713602d30834;02;vtype2608;1;1;1;1;4.3;10.828724129521506;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29356.000000000004;2608;vtype2608;60267 69749704 63393
3;1,0,0;4;d1586e863c9646edf57b0afa4355b8b3;02;vtype2609;1;1;1;1;4.3;10.887531817578783;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29358.000000000004;2609;vtype2609;13467402 19775667 63301
3;1,0,0;4;b2a3932952ed6fb5cf70be504d9d95b4;02;vtype2610;1;1;1;1;4.3;6.713505522150772;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29361.000000000004;2610;vtype2610;63385 69749702 69749701 60278
3;1,0,0;4;29dd403b6c2071e4ec5fa6d978add975;02;vtype2612;1;1;1;1;4.3;6.76284107914266;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29365.000000000004;2612;vtype2612;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;5747fa772825e025f435bb78077aad1f;02;vtype2613;1;1;1;1;4.3;7.506777621788712;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29366.818000000003;2613;vtype2613;89156519 64129 63402
3;1,0,0;4;c3f1822df176c201653210db971e05c8;02;vtype2616;1;1;1;1;4.3;10.748807185799892;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29372.000000000004;2616;vtype2616;60267 69749704 63393
3;1,0,0;4;deea5380d1bf248dfeceb37f55f0f194;02;vtype2617;1;1;1;1;4.3;6.6363616151584;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29373.690000000002;2617;vtype2617;89156519 64129 63402
3;1,0,0;4;927eba41f4d1873202bc0b9aa8c94961;02;vtype2619;1;1;1;1;4.3;7.673111386948133;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29374.000000000004;2619;vtype2619;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;f6f5aa95bd9479b098f5c317a5a3026d;02;vtype2620;1;1;1;1;4.3;6.880069638546788;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29374.000000000004;2620;vtype2620;63397 64135
3;1,0,0;4;2ee8279f573176fe22f2ccdfe146a36b;02;vtype2622;1;1;1;1;4.3;7.79597578545079;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29376.844;2622;vtype2622;89156519 64129 63402
3;1,0,0;4;bdb0cec598fb82ddd4c08b88c742cd7a;02;vtype2625;1;1;1;1;4.3;9.371121566927762;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29379.000000000004;2625;vtype2625;60267 69749704 63393
3;1,0,0;4;ba3b3ef72b40b0256018c4f9c8cfd53c;02;vtype2632;1;1;1;1;4.3;6.874756559762099;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29402.000000000004;2632;vtype2632;13467402 19775667 63301
3;1,0,0;4;a761e1a0362edb04ca8e9cd7ecaa6f12;02;vtype2633;1;1;1;1;4.3;5.764352912088773;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29403.000000000004;2633;vtype2633;63397 64135
3;1,0,0;4;06653308107db8e20bef4a82486747db;02;vtype2634;1;1;1;1;4.3;10.283617524772271;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29405.445000000003;2634;vtype2634;19775675 19775669 13467406 63207
3;1,0,0;4;66199b799c27a50ab1be90c02ab1ac92;02;vtype2636;1;1;1;1;4.3;10.867568766626881;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29407.000000000004;2636;vtype2636;63397 64135
3;1,0,0;4;29efe2f8165fa6557fd3ec49791e2750;02;vtype2637;1;1;1;1;4.3;7.955582785127865;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29408.000000000004;2637;vtype2637;60267 69749704 63393
3;1,0,0;4;fbeb4735158d42c5a8d1c9ae0746fe2b;02;vtype2638;1;1;1;1;4.3;11.158673831452003;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29408.000000000004;2638;vtype2638;19775516 19775515
3;1,0,0;4;0bc7c4149a68a9b9752c6e08833d3a47;02;vtype2641;1;1;1;1;4.3;6.379520401884248;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29414.133;2641;vtype2641;19775675 19775669 13467406 63207
3;1,0,0;4;44f17f0df46fee45135db0e3619d323b;02;vtype2642;1;1;1;1;4.3;7.122276460769131;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29415.000000000004;2642;vtype2642;63397 64135
3;1,0,0;4;cbc1223d57a879ebbed2aea8ffc9c978;02;vtype2651;1;1;1;1;4.3;6.85878501570425;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29441.000000000004;2651;vtype2651;13467402 19775667 63301
3;1,0,0;4;2fc209336e21b3c1c580f4f68c3714db;02;vtype2653;1;1;1;1;4.3;8.316409302161631;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29445.000000000004;2653;vtype2653;13467402 19775667 63301
3;1,0,0;4;8529790474946b228f9cbb850f70ef42;02;vtype2655;1;1;1;1;4.3;10.093299566456832;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29447.000000000004;2655;vtype2655;13467402 19775667 63301
3;1,0,0;4;1c6f7d10423b9b737aca1f6a7de152f8;02;vtype2658;1;1;1;1;4.3;7.639625777094409;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29451.000000000004;2658;vtype2658;13467166 13085807
3;1,0,0;4;7df892cebe54f0f5ec9b2b443db96cd7;02;vtype2661;1;1;1;1;4.3;5.7921642063029015;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29456.000000000004;2661;vtype2661;64065 62890 62895 62902 62904 62909 63658
3;1,0,0;4;82fc415224e376ec1733c232581ca53a;02;vtype2663;1;1;1;1;4.3;10.219172117018209;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29460.000000000004;2663;vtype2663;89156370 89156369
3;1,0,0;4;8499fa2719644ee3bd259d5e84df0547;02;vtype2664;1;1;1;1;4.3;13.557425789843196;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29460.000000000004;2664;vtype2664;60267 69749704 63393
3;1,0,0;4;0c7988910a22655ad9c4bb81fc768bce;02;vtype2665;1;1;1;1;4.3;10.812839552849221;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29463.000000000004;2665;vtype2665;89156370 89156369
3;1,0,0;4;a8319eb5c575bf2a7136a38847152cc9;02;vtype2666;1;1;1;1;4.3;8.79212556435929;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29464.000000000004;2666;vtype2666;60267 69749704 63393
3;1,0,0;4;9e241765155ee979685d6dea4fe52d59;02;vtype2668;1;1;1;1;4.3;10.365254103825091;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29466.000000000004;2668;vtype2668;63385 69749702 69749701 60278
3;1,0,0;4;0e53bb97c0ed225229ef0b9fbf21a079;02;vtype2669;1;1;1;1;4.3;10.34756044814168;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29467.000000000004;2669;vtype2669;63385 69749702 69749701 60278
3;1,0,0;4;b0e483c77e3320efd9de1dbb50c9b020;02;vtype2671;1;1;1;1;4.3;8.134544503898054;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29472.000000000004;2671;vtype2671;89156370 89156369
3;1,0,0;4;85822d91e18a0170835acd07dfb49339;01;vtype2673;1;1;1;1;4.3;11.159488645109072;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29475.000000000004;2673;vtype2673;64166 64170 64153 70349217 70349218 60141
3;1,0,0;4;83667a732e0c397bc12534f5ac94fce4;02;vtype2674;1;1;1;1;4.3;8.470175592131458;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29476.000000000004;2674;vtype2674;95608510 95608511 95608502 95608494
3;1,0,0;4;10b79f062f56e08a659c6f4d030a2235;02;vtype2680;1;1;1;1;4.3;6.645937673949055;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29482.000000000004;2680;vtype2680;63219 19775652 64075 63251 19775647 19775648 63257
3;1,0,0;4;0bff1eb11d2d47812936e18ab28c75e2;02;vtype2682;1;1;1;1;4.3;11.54088244642688;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29484.000000000004;2682;vtype2682;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
3;1,0,0;4;7ab2cd2b5530f5423f12fa2cd6ffec89;02;vtype2683;1;1;1;1;4.3;9.214049460251537;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29489.000000000004;2683;vtype2683;89156371 89156372
3;1,0,0;4;a503d01e955f371a796f572aa48c5e71;02;vtype2685;1;1;1;1;4.3;7.536556043003354;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29492.000000000004;2685;vtype2685;89156370 89156369
3;1,0,0;4;1ac5861e7397db43344d450d00d92c06;02;vtype2687;1;1;1;1;4.3;9.067065532190027;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29495.000000000004;2687;vtype2687;63397 64135
3;1,0,0;4;e5f13f36113f9bca6deb4f20e6775489;01;vtype2689;1;1;1;1;4.3;10.65184482817745;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29499.487;2689;vtype2689;89156519 64129 63402
3;1,0,0;4;a6e27b1407a43f841aba98087e5b40c3;02;vtype2690;1;1;1;1;4.3;8.130170951223505;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29501.000000000004;2690;vtype2690;89156371 89156372
3;1,0,0;4;ce2bb0757c6413731b68e759d257b663;02;vtype2691;1;1;1;1;4.3;9.19286897980477;1;0.0;1.0;1.7;;;;
;;;;;;;;;;;;;;;;29503.000000000004;2691;vtype2691;60140 70349219 64157 64163 64161 60564 61357 89156329 13467379 13467378
